Symbol 1,Symbol 2,APR,SHARPE,price
C,NFLX,0.16872211762181744,0.7210475946094291,-236.68526315789472
COP,VRTX,0.16877729558166,0.8170001236016377,-375.43
GILD,VZ,0.16878159921835723,1.7885496576959274,-111.7961354736842
ABT,SPGI,0.16881368605611669,1.5222561819951907,-444.38894736842104
HON,LIN,0.16883029534891603,1.7214663773115613,-501.74320947368426
HON,NEE,0.16902156447906735,1.3148503808403056,-263.93370315789474
BKNG,MRK,0.16913084594117356,0.9052686383781863,-2214.59974
INTC,SO,0.16925706352340852,1.0324484667709244,-112.40157894736842
DUK,MCD,0.16932376367863644,1.927194891846847,-350.32961578947373
MRK,SO,0.16936490137629612,1.5696560375138684,-159.9955294736842
MMC,V,0.1693788084123664,1.5095476781627666,-356.7026315789474
COST,GILD,0.1694113439938325,1.4224730501993545,-526.0119249473684
CAT,DIS,0.1694198416288828,1.070947465693101,-312.15684210526314
AVGO,IBM,0.16951756005682683,1.0708399305697471,-675.7383215789474
COP,NFLX,0.16960937950573474,0.6977713064835285,-297.27684210526314
CAT,WMT,0.1696596296835282,1.1000555539116705,-333.3678947368421
MA,ZTS,0.16973012994844705,1.22879880057993,-505.05052631578945
SO,WMT,0.16980300822322603,1.6736199472601858,-194.77157894736843
COST,SCHW,0.16986958267544106,1.0011531619893195,-530.1005263157895
AMZN,GS,0.16988954675291446,0.9717167649257155,-417.2832563157895
CCI,MCD,0.169905659849098,1.692011918157224,-417.91529210526323
BKNG,GS,0.1699417432494621,1.031003919901391,-2429.6780721052633
BDX,RTX,0.16998129625060554,1.162674765065484,-341.1065047368421
AXP,PFE,0.17001180130539684,0.9714824404812469,-207.3384210526316
MCD,WMT,0.17002546601961654,1.6910600057914351,-366.61330000000004
CB,CI,0.17011257237756716,1.3197190296482377,-457.85187157894745
AAPL,DHR,0.17011417193131506,1.1822878016362286,-395.92616105263164
CB,UPS,0.17013065695839447,1.1049191682383113,-379.8705978947369
MSFT,QCOM,0.17017469431141508,1.118196622600061,-394.0507326315789
GILD,SPGI,0.17018992232981955,1.468731707256574,-394.84297757894734
IBM,PFE,0.17032087141496088,1.1752126445692463,-189.2421052631579
HON,SPGI,0.17034636767215883,1.3749714655944647,-522.0047368421052
GOOGL,MMM,0.17039061667614241,1.1963775016732978,-2380.6442105263154
AMGN,SO,0.1704107449696146,1.5278697124188538,-315.35684210526324
ABBV,ORCL,0.17042411013260095,1.0842513544238328,-214.9210526315789
ADI,NOW,0.17044878451600365,1.0904024097877065,-629.0557610526316
ADI,SCHW,0.17053023147620472,1.0951938184841716,-222.52628736842107
ADI,CSCO,0.17057088800330145,1.191746340619553,-201.66681368421052
AMD,CCI,0.17057678374985463,0.8169731406729343,-269.2277815789474
BKNG,CB,0.17058894261050828,1.066507517489826,-2327.7621768421054
DIS,NKE,0.17060747534958964,1.0782181331451979,-216.46875073684208
ANTM,MSFT,0.17073744454391404,1.1911309574487,-743.3510663157895
NVDA,WFC,0.17083396001186335,0.7245434011363672,-216.6488942105263
CI,NEE,0.17087088869863898,1.1240845400905402,-332.04076631578954
NVDA,PEP,0.17101588855337257,0.864066907555004,-337.9108478947369
ADI,UNP,0.17124283892317416,1.2864934240643695,-373.4012652631579
ISRG,QCOM,0.1712673515119194,0.9694730866385998,-342.6712589473684
NFLX,PG,0.17132187792216613,0.8029493055070173,-328.631052631579
LOW,MMM,0.1713283100777545,1.3628087962760425,-326.73
MA,MMC,0.17137212359974852,1.343810662939613,-492.86842105263156
MA,MSFT,0.17139976822738023,1.380718596953068,-600.2694736842104
NOW,TMUS,0.171506121816009,0.953540115316166,-603.8678947368421
WMT,ZTS,0.17153804914649995,1.4118008230193797,-288.60315789473685
AXP,CVS,0.1715647678738461,1.0970574117830763,-250.05842105263156
AMZN,HON,0.17158509531890176,1.0420976343851387,-302.2036052631579
INTU,LIN,0.17160725048728254,1.2555707431126002,-708.4558410526316
BLK,HON,0.17162664273786343,1.6936981232147017,-824.2919263157896
AVGO,ORCL,0.17172069919095434,1.1198500163536147,-607.3530584210527
CCI,MMC,0.17175263431678944,1.5994303858690313,-327.7230447368421
IBM,KO,0.17176632214920384,1.5448790572272257,-199.97882236842105
AMGN,SCHW,0.17182675916788392,1.0696260692222073,-308.87052631578956
ABBV,RTX,0.17184231776071912,1.2858889800714735,-239.4573684210526
AMT,GOOG,0.17186998448374302,1.3010433480101182,-2499.281084736843
CCI,TXN,0.17200296924455483,1.356188932082967,-337.36830789473686
AVGO,UPS,0.17201177427949244,1.1224323971643206,-715.8204268421053
ADP,GOOGL,0.17214852824776816,1.3757921199287686,-2453.601296842105
DHR,HON,0.17221241077299387,1.261859157581262,-443.09458210526327
CAT,UNP,0.172301442227488,1.4624617012375352,-426.39234631578944
AMD,BA,0.17255766642615988,0.7531115379498682,-228.11894736842103
MDT,SPGI,0.17264635536578665,1.3228923603025209,-426.4399499473684
MDT,SCHW,0.1726813954810944,1.187627372697299,-157.9431078421053
IBM,UPS,0.17269070064280156,1.2234923722720001,-316.7505263157895
CI,SCHW,0.17271330947127317,1.0351221678442608,-321.6149578947369
INTC,MMC,0.1727589173458861,1.1367692736627508,-194.05105263157895
BA,CCI,0.1728008436587729,0.8377317030211099,-307.6309394736842
LIN,UNP,0.17296242030364128,1.6704493090836758,-529.5450294736842
INTC,LIN,0.17299454911592438,1.1793793760555085,-354.15057789473684
LMT,MSFT,0.17305261733660404,1.1891474638814046,-690.7615547368421
ANTM,GILD,0.1730775867236054,1.3125928106194047,-543.7256228421053
LLY,WFC,0.1731867925257704,0.8744023156289151,-345.3831578947368
BKNG,SBUX,0.1732244917907988,1.1028597192383789,-2202.0494736842106
ADI,PG,0.17330059840441625,1.2439806940100686,-298.93944526315795
PFE,RTX,0.1734074578594913,1.1542589359201025,-145.39315789473685
CVS,ORCL,0.17345231932533522,1.2109813689759286,-163.57684210526315
AAPL,SPGI,0.17365159435869892,1.2967406378772184,-474.83631578947364
COST,PG,0.17366712059285594,1.8733479166443223,-606.5136842105262
MRK,V,0.17369349617540264,1.260212545966427,-291.6413189473684
DE,LIN,0.17369730568588326,1.1133911795313198,-654.1705778947369
CB,RTX,0.17397914748307697,1.5338808614467507,-295.9395452631579
CAT,LIN,0.17412602931162868,1.4270250622261837,-523.7526831578947
INTU,UPS,0.1741993656552845,1.0208346254268545,-573.4194736842106
IBM,RTX,0.1743165719204387,1.3802757828056864,-232.81947368421052
TMO,TXN,0.17448935199778237,1.3691177299039037,-700.1623905263159
BLK,MS,0.17465249991620935,1.5969089638232223,-715.9950842105264
CAT,QCOM,0.17476108348445352,0.9017066992665659,-343.59652210526315
LOW,NKE,0.17484520896463507,1.11045365456299,-301.12980336842105
MSFT,NVDA,0.17488454225173355,1.0609622664918583,-435.4688942105263
ORCL,WFC,0.17499327320840008,0.9981186732185178,-111.88315789473685
ADP,UPS,0.17499588952646938,1.2021999668843342,-391.5855073684211
LIN,MRK,0.1752174888703093,1.5423773128825735,-401.7445284210526
CCI,PG,0.1752881607056156,1.6677082111717434,-316.00041315789474
MMC,WMT,0.17531252752680793,1.5574617712329661,-276.42105263157896
BKNG,BMY,0.17532086038643713,1.0124315310247887,-2201.573157894737
GE,LLY,0.17543344878835176,0.8975624765186585,-375.83
LLY,T,0.17552231477708857,1.1311189888158402,-323.9642105263158
ACN,GOOGL,0.17552686713890697,1.5433271280176626,-2531.6831578947367
AMGN,GE,0.17555739279821259,0.9919771055079982,-316.03421052631586
ABT,QCOM,0.1756244768628592,1.0269693477882549,-243.97125894736843
GE,NKE,0.17565532106712967,0.9653650799240084,-186.9929612631579
BKNG,CMCSA,0.1756891240177787,1.0407147414169824,-2167.785263157895
ABBV,PEP,0.17578966144767616,1.7886890597181786,-308.1682694736842
CME,PLD,0.17582194799672868,1.2613146266696158,-320.66739542105256
LLY,MDLZ,0.17607194729136144,1.281886785245309,-364.7005263157895
CCI,INTC,0.17608057196449134,1.035811037878319,-215.06778157894738
CME,SO,0.17610162155193376,1.5217413590251083,-272.72444631578946
ADI,V,0.17612733168791062,1.3806715172042747,-360.658392631579
CCI,CSCO,0.1761476041251051,1.2579934833706137,-218.72778157894737
HON,TMO,0.17616842628375906,1.2621425825083554,-725.4544957894739
ADI,CCI,0.176371353151054,1.3462415680017576,-331.6788057894737
AVGO,ISRG,0.17641372716402537,1.2547771761307043,-746.7788478947368
CSCO,NOW,0.17644151586499013,0.9236530134326216,-516.1047368421052
SPGI,USB,0.17646768372696742,1.0825111230919593,-383.0715789473684
MRK,VZ,0.17650892041931088,1.6714235996879079,-138.95921368421054
BDX,GOOGL,0.1766207290230466,1.1707880349376947,-2487.053346842105
PM,VRTX,0.1766485724130884,1.068968491003415,-367.8768421052631
LLY,MMM,0.17667256635970885,1.1130313846926818,-443.66105263157897
AAPL,ABT,0.17672554754841774,1.302632091279894,-251.79684210526318
CRM,PEP,0.17675447899221597,1.1060405327935336,-336.4287957894737
ACN,MDT,0.1768480517964166,1.5017161259508434,-383.97679205263154
DUK,VZ,0.17685822458036915,2.280878771542728,-157.45157894736843
GS,MDT,0.17704947746252442,1.4298376978787277,-396.09591678947373
ABT,HON,0.17709962310173522,1.3575072112681552,-298.96526315789475
CI,LLY,0.1771271008432247,1.066006596625102,-559.8465368421053
BLK,C,0.1771586348840697,1.3541111401508754,-685.6861368421054
BLK,SCHW,0.17719725025201472,1.2969552458420597,-701.2187684210528
SPGI,UNP,0.17738340423352272,1.5083731094177744,-549.8065568421052
ACN,SCHW,0.17738379101303559,1.2335931336285781,-356.4684210526315
DHR,WMT,0.17753264074897857,1.4080412034977376,-377.87195052631586
HD,MA,0.17754310406000373,1.179223369052036,-629.409664736842
NEE,TMUS,0.1775688022162063,1.3032192280441515,-207.76422947368422
ACN,HON,0.17764481316184244,1.704459450073728,-479.5415789473684
PG,UNP,0.17767321089512178,1.5709169761239261,-357.722872631579
MO,SPGI,0.17768453931784434,1.2451426184811392,-382.52070957894733
HON,ISRG,0.17777645877394233,1.1543649269549658,-397.66526315789474
ADBE,CMCSA,0.17780383348431217,1.0760279454199728,-441.72473684210524
CB,PFE,0.17788309480409414,1.169099704932352,-252.36217684210527
AMT,AMZN,0.17788453616921007,1.1702673560280417,-365.7199531578948
BDX,SO,0.17789155670743995,1.6375818837002505,-318.3249257894737
ADBE,AMAT,0.17792042054642954,0.9794547891724168,-505.6689473684211
ABT,MMM,0.17802088663606952,1.418999635119439,-250.8868421052632
AAPL,HD,0.17809619568056023,1.293408452577953,-431.01650684210523
PLD,V,0.1781462358530186,1.4155752447165986,-322.99610699999994
LOW,MRK,0.17816252149605516,1.2602888491404483,-274.80974
MRK,RTX,0.17817619232685966,1.3153022736855848,-182.77710842105262
ADBE,MS,0.17823137683620227,0.9679847552718032,-480.2410526315789
PFE,WFC,0.17831440752931238,0.9776124977773526,-92.84210526315789
AMT,MS,0.1783505095733342,1.1557711568960534,-331.80055842105264
ABT,ACN,0.1783839052046885,1.7002337490748387,-401.9257894736842
ADBE,UNP,0.17841039554735416,1.089412144172234,-616.3397147368421
DE,SCHW,0.17846047936733767,1.16313862354883,-405.9352631578947
ABT,MRK,0.17874707105543552,1.527285146403428,-198.96658210526317
MCD,V,0.1789969647206482,1.6635712284163744,-446.89487894736845
PEP,WFC,0.1790476983866709,1.0841147334217236,-205.13037473684213
AXP,XOM,0.1791175615900389,1.0698429641408695,-252.39473684210526
BAC,XOM,0.17916837199336344,1.1659487570251186,-130.30686610526317
CRM,UPS,0.17918892962455502,1.0115146203753764,-351.6489473684211
DHR,NFLX,0.1793122499555273,0.8731466627564827,-441.8045821052632
GOOG,T,0.17931604419439617,1.2529745944607213,-2267.989473684211
JPM,XOM,0.17935824950019152,1.2641089005637505,-218.83368421052631
CRM,VZ,0.17938730430651462,1.025404592686195,-223.9
ACN,USB,0.17941341371357455,1.1600146154951598,-340.6084210526315
DUK,ZTS,0.17942494052118896,1.4398411059344094,-272.31947368421055
AMZN,GE,0.17946362583928543,0.858225949619787,-186.29413157894737
JPM,LLY,0.1795134015287303,1.0717797573551708,-426.31842105263155
AMD,BKNG,0.17966024704953742,0.8210671436574554,-2221.165789473684
ACN,AMD,0.17971856781850137,0.9582549384509209,-386.108947368421
GOOG,UNP,0.17987300690637475,1.355162987456785,-2463.566556842106
CSCO,XOM,0.17995328386265674,1.0632762190834693,-140.32210526315788
BDX,CRM,0.1801868034705787,0.9669293515752713,-419.8538731578948
JPM,PLD,0.18019405106639308,1.120718014382834,-242.51610699999998
JNJ,MRK,0.180206554967135,1.9451897139924466,-263.37500315789475
GILD,GOOG,0.180314504613176,1.2991118807252555,-2308.602977578948
AAPL,NEE,0.18039816683860144,1.34368115831866,-216.76528210526317
AMT,LLY,0.1807240760383131,1.1174037057708943,-555.2558215789475
COP,RTX,0.18073038136576192,1.1924358344268513,-204.76157894736843
QCOM,V,0.18074725139817693,1.0419748700422347,-336.64599578947366
GOOG,MRK,0.1808728031516038,1.2364235352699418,-2335.766055789474
GILD,WMT,0.18092193297942383,1.5680420736517886,-184.19666178947367
ADI,MO,0.18097693333212872,1.1548012552242044,-206.115418
LIN,LOW,0.1811319754646401,1.4850911807356428,-499.97057789473683
GOOG,PLD,0.18120297872233548,1.3759800874328865,-2367.120843842106
ADI,AMGN,0.18144208308296328,1.2233240368896139,-400.9620768421053
ACN,MA,0.1816650892594862,1.6163301813054858,-630.7663157894735
DUK,MO,0.18168654361455627,1.690752029354658,-155.59070957894738
GILD,GOOGL,0.18176765610366674,1.3020476885093064,-2301.5608723157893
CAT,MMC,0.18185104994551282,1.465045605210127,-363.65315789473686
AMD,MS,0.18203234870886087,0.8334282954643586,-174.8515789473684
MDT,MSFT,0.18204757885549983,1.3522463811879328,-353.4799499473684
GE,LOW,0.18208901309445436,0.98012403918612,-258.89894736842103
AMT,MRK,0.18211892679157016,1.4682192517832227,-340.09871947368424
MDLZ,VZ,0.18212366285296788,2.1929940374185666,-111.91894736842106
LLY,MS,0.18230974903907904,1.111684637502182,-383.4426315789474
CCI,ORCL,0.1823208602533628,1.117671638362893,-244.31883421052635
AVGO,XOM,0.18237814296321875,0.9273666941837367,-633.3683215789474
BKNG,CI,0.18238556562246022,1.0214379342430435,-2382.7054842105263
MSFT,PLD,0.18241025465894256,1.6078525256793632,-380.40084384210525
LLY,TXN,0.1826565998072096,1.1401897478209453,-466.4473684210526
TMO,V,0.1828169254303067,1.2150681448305383,-740.5134431578949
HON,V,0.18283476473741445,1.5832055796645033,-391.64
AAPL,BDX,0.18292371938837992,1.1078177517307923,-387.7433468421053
MRK,UNP,0.18295188774972426,1.4521911011944555,-304.38419157894737
CME,DUK,0.18312952527058934,1.547864779252243,-307.80497263157895
GOOG,SBUX,0.18324575655766218,1.3771790852220323,-2323.2157894736847
DIS,SPGI,0.1834970398893716,1.1462856498380063,-435.57105263157894
NOC,PFE,0.18359657474440438,1.2006517356389796,-515.392554736842
COST,MO,0.18368861457411523,1.2561111998865362,-513.6896569473683
LLY,WMT,0.18375246769724862,1.1399978566165692,-426.51684210526315
ABBV,VZ,0.18384720187748282,1.7855075918995575,-195.6394736842105
GOOG,MDLZ,0.18387535266670496,1.4886812110596466,-2308.7257894736845
CCI,XOM,0.18393919875578102,0.9779958016710488,-270.33409736842106
ABBV,MO,0.1840472305950971,1.5499068999067567,-193.77860431578944
CB,IBM,0.18406172611073246,1.4258366137845666,-339.78849263157895
CME,MO,0.18411840475406716,1.441383590416195,-249.82726115789472
GE,MS,0.1841655260428252,1.2744281357832168,-152.37473684210528
GOOGL,PLD,0.18417019903265408,1.3657126669000539,-2360.078738578947
AMD,MSFT,0.18418249101102346,1.0415356595878802,-355.6121052631579
BA,MMM,0.1842536591387116,0.9733049597985478,-273.47315789473686
AMZN,LOW,0.18431046600265333,1.1691226047856698,-300.4309736842105
AVGO,DE,0.18431707256729535,1.0641373379201255,-878.1220057894736
CME,T,0.1845962150584266,1.3851242895903344,-221.53602526315788
ADI,LIN,0.18462141366035967,1.5749571858196483,-470.76160210526314
DIS,INTU,0.1846535223434438,1.085249290709163,-496.86
GOOGL,SBUX,0.18466047066203228,1.3683803201923395,-2316.173684210526
DUK,INTC,0.18471652986755327,1.0828229483019678,-147.4821052631579
ADBE,LOW,0.18481164686809182,1.214799496524605,-586.7652631578947
ISRG,NVDA,0.1848892400172064,1.0119578814943384,-384.0894205263158
NEE,PG,0.18489613260171422,1.7611474448124675,-217.27370315789477
GE,INTU,0.1851035567974273,0.9268482547814284,-467.3842105263158
BKNG,INTU,0.18516234151721034,1.0015073497709028,-2521.311052631579
LLY,UPS,0.1852208550653618,1.003348898982029,-481.8652631578948
CRM,GILD,0.1852299947654963,0.966849963824496,-234.36139863157894
NKE,NVDA,0.185245702823712,0.8771260173516233,-289.32659231578947
LIN,WMT,0.18531225506758053,1.451874891210023,-436.52057789473685
DUK,NEE,0.18553583324169365,1.8029839176740754,-182.42738736842108
AAPL,AMD,0.18554316157310935,1.0587538266842822,-235.98
BKNG,WFC,0.1856067827629282,1.1598648778070615,-2168.242105263158
CAT,MCD,0.18562062084509034,1.3860753307231715,-453.8454052631579
CCI,GOOGL,0.18563856450689475,1.2829742728450146,-2414.801992105263
C,CCI,0.18564572676790436,1.0843757343201805,-224.05462368421053
JPM,TMO,0.18586651927147835,1.0449235882455186,-660.0334431578949
MCD,MO,0.18590215257504683,1.7774927956684472,-292.3519043157895
C,MDT,0.18595470509540024,1.399795741759309,-142.4104762631579
ABBV,CB,0.1859826614949791,1.4337250026316002,-346.42638736842105
CAT,PEP,0.18599426557701104,1.3279130501591663,-373.49616421052633
ACN,LIN,0.18604878770350153,1.9590096068248215,-604.7037357894736
DHR,V,0.1861345599252371,1.370831315804957,-458.1535294736843
V,WFC,0.1861769935098727,1.1526738726800199,-245.2836842105263
ANTM,T,0.18619059958222772,1.294835728602237,-503.11211894736846
HON,LOW,0.1863058009277152,1.345580048834262,-374.8084210526316
MCD,NVDA,0.1864335731159148,0.8909688864470551,-418.26008894736844
INTC,JNJ,0.18654812649341457,1.1774917202757056,-215.78105263157894
GOOGL,LIN,0.18655556434221188,1.4692146858903672,-2553.8847884210522
CAT,MDT,0.18661338763890623,1.3801004831431942,-303.0257394210526
ABBV,ADP,0.18693721125401686,1.4486738305560254,-358.14129684210525
NKE,PLD,0.18695668808613153,1.2205117729990882,-234.25854194736837
ACN,NEE,0.1871269050756985,1.6399546642041825,-366.89422947368416
ACN,NFLX,0.18734835444677933,0.9236766483706021,-478.25157894736833
ABBV,WFC,0.18749045146314125,1.1122858322175948,-186.90631578947364
DHR,GS,0.18749462816492213,1.1832423903651625,-558.1742331578948
DHR,MRK,0.18751801050387318,1.5084518053681328,-343.09590105263163
AMGN,TXN,0.187520548461388,1.4208668733722336,-406.6515789473684
AMD,NVDA,0.1875834451618852,1.246000938953326,-269.57257842105264
CMCSA,QCOM,0.18775607403081662,1.0334231129072529,-174.77389052631577
DUK,V,0.187830702290136,1.5072577887452265,-310.1336842105263
LLY,XOM,0.18788577470696888,1.048476378894585,-399.41315789473686
IBM,WFC,0.1880208027736343,1.1705071413443418,-180.26842105263157
ADI,MDT,0.18816167081563173,1.3981236673999786,-250.03465836842105
GS,INTC,0.18828542233760337,1.1044021802932134,-344.0680721052632
AMD,MCD,0.18831075317179802,0.8985763289288505,-338.40330000000006
AAPL,LIN,0.1883764599318516,1.386791642024975,-454.57478842105263
NEE,USB,0.18842471202962874,1.1334052831088839,-125.0005452631579
AMD,AMGN,0.18846676302187926,0.8723902270240218,-338.511052631579
AMAT,MSFT,0.18850569421528385,1.2123856134305415,-366.1757894736842
MMC,NEE,0.18853304356344802,1.6489481201450424,-228.99633473684213
ABBV,JNJ,0.1885440061582897,2.0265612852646147,-320.05526315789473
MDLZ,NVDA,0.18863922834362046,0.9065189177102798,-235.96626263157893
PLD,SCHW,0.18866316129136318,1.0695846991144364,-184.86400173684208
NVDA,UPS,0.1887477496926251,0.9081130226296796,-353.13099947368426
INTC,WMT,0.18876800642209157,1.0467825780680384,-163.7657894736842
CCI,DE,0.1890201048836433,1.0627081494773063,-515.0877815789473
DIS,INTC,0.1890332978074909,1.048652690362459,-142.55473684210526
HD,NKE,0.1890524101386939,1.3796007094999305,-404.5063102105263
GOOG,SO,0.18920887515674645,1.39880732649702,-2319.1778947368425
ADP,IBM,0.18923532248975894,1.5770574727276316,-351.50340210526315
GILD,WFC,0.1892448606414654,1.0666727798411315,-103.06297757894735
GOOG,VZ,0.18927019248022625,1.4153685464641887,-2298.141578947369
GE,MMM,0.1893110692240798,1.3256228622650508,-212.59315789473686
BKNG,ISRG,0.18941580540103664,1.0327105970897095,-2335.6826315789476
BKNG,BLK,0.18950220106943783,1.154564872247549,-2762.3092947368423
DE,GOOGL,0.18955455401970633,1.0565407638781776,-2581.1499999999996
MRK,WFC,0.1896054080606413,1.0502871189458836,-130.2260557894737
MDLZ,NFLX,0.18977283306989468,0.9534645852939113,-248.2521052631579
MS,T,0.1899361664215411,1.443027937586468,-100.50894736842105
INTU,MRK,0.1899442340237798,1.112546881565458,-483.29500315789477
TMUS,XOM,0.18996318041524973,1.038550511354994,-228.08526315789473
INTC,UNP,0.19002556405614124,1.1415906575082555,-256.7902410526316
GOOGL,VZ,0.19015843479278915,1.4013322347753594,-2291.0994736842104
ISRG,JPM,0.19016042337577455,1.1437113706916742,-332.2442105263158
GS,SPGI,0.19029189375180788,1.2404379516187312,-637.0843878947369
LMT,XOM,0.19032984600259106,1.1676879445628359,-525.9715547368421
CI,SO,0.19047895868146525,1.5397066148649277,-328.1012736842106
CMCSA,LOW,0.19048193308522987,1.2928959182201407,-227.99526315789473
LLY,MMC,0.19060184958066562,1.3452262391771606,-456.8021052631579
ANTM,MRK,0.1906830904358976,1.3889742913008862,-570.8887010526316
HD,NEE,0.1907268054837128,1.411375847747801,-365.5375784210526
ADI,LLY,0.19084832021403275,1.1703978258611756,-460.75786631578944
AMZN,TMO,0.19099838065548136,1.2344744158524117,-651.0770484210527
DHR,MDT,0.1910256914285462,1.3855203494751125,-347.5297952105264
AMD,DIS,0.19108307680447156,0.838305626137338,-196.71473684210525
DIS,LOW,0.19113966260187198,1.1256453298711289,-288.3747368421052
DIS,PLD,0.1911563655768571,1.1123531556352173,-221.5034754210526
AMD,MDLZ,0.19116612482587492,0.8859154960509495,-156.1094736842105
ACN,VZ,0.19121409346142992,1.654123092357192,-341.9184210526315
GILD,RTX,0.19125010345191806,1.335078144416223,-155.6140302105263
CSCO,GS,0.19128475654226773,1.3793852404502471,-347.7280721052632
CCI,WFC,0.19129003462583238,1.04468657086026,-216.30409736842105
LOW,TMO,0.19154451345310397,1.3226349252614056,-723.6818642105264
GOOGL,USB,0.191695539671346,1.1572228486014244,-2289.7894736842104
AMD,PEP,0.19170137029727563,0.8986138826195054,-258.05405894736845
BKNG,CAT,0.19173362180186282,1.1687379091160772,-2336.6078947368424
ADI,AMT,0.1917802948910443,1.3993468177993271,-409.1157931578948
AMT,V,0.19187706011943706,1.604672621648418,-455.1563478947369
ISRG,SCHW,0.1918783307016041,1.0166622528667453,-274.5921052631579
ADI,CI,0.19187862338383543,1.238475711647235,-413.7065084210527
MA,SO,0.19203979169525653,1.357708798986926,-411.218947368421
ABBV,INTC,0.1920675607509308,1.1786421961871898,-185.66999999999996
ABBV,V,0.19211256238152874,1.3825982908292882,-348.3215789473684
AVGO,PFE,0.1922789191576113,1.1385192470171739,-588.3120057894737
ADBE,NKE,0.19236042894648264,1.2047256917718736,-514.8592770526316
NEE,PLD,0.19238882556842207,1.6690646207209738,-195.2898101578947
PM,XOM,0.19239852391440926,1.1903005161264077,-198.6873684210526
BA,TMO,0.19243706190225796,0.879453731366676,-670.4250221052632
AMAT,GE,0.19252815044250182,0.9458719661335259,-177.8026315789474
GOOG,USB,0.19262772422978314,1.1713504696193946,-2296.831578947369
CRM,MSFT,0.1926479022105161,1.4879081276011703,-433.9868421052631
MO,USB,0.1926878893329833,1.357776333699859,-98.1638674736842
V,WMT,0.19297830685775397,1.4019588687324829,-326.41736842105263
GOOGL,WFC,0.19301248910867352,1.1267844528024933,-2282.3663157894734
GE,TXN,0.19324285089486404,1.1147958973082155,-235.3794736842105
ACN,QCOM,0.19340421746500924,1.1458891097048267,-424.547574736842
GS,HD,0.19347140611667601,1.4177757911913187,-593.2645789473684
GE,GOOG,0.19349036193157043,1.08822581089846,-2319.855263157895
ABBV,CME,0.19355202246973913,1.5238994502054033,-345.992867368421
BA,CB,0.1937538140221049,1.0950336020761957,-334.7153347368421
ADI,JNJ,0.19375529174216366,1.4800007647646365,-332.39207684210527
GE,GOOGL,0.19380678072496327,1.0799463756022258,-2312.8131578947364
DHR,GE,0.19397488562168097,1.0005991707497917,-327.1851084210527
BDX,NOC,0.19398356728175314,1.4744284526057672,-711.1059015789474
VZ,WMT,0.19399941689992617,1.8889585278483394,-173.73526315789474
MO,NVDA,0.19411688361521473,0.8370515466480369,-223.5211827368421
AMZN,KO,0.19424275805973634,1.1997436376973305,-175.5576907894737
NEE,TMO,0.19429854121033374,1.4557686304355206,-612.8071463157896
CAT,COST,0.19430223668993896,1.2120531836024053,-675.1831578947367
CMCSA,GOOGL,0.19497333467327804,1.4229990393321719,-2281.9094736842103
CCI,GOOG,0.1949764710601003,1.3927193158920754,-2421.8440973684214
GOOGL,GS,0.19505606048560065,1.3277117169565498,-2543.8022826315787
CCI,NOW,0.19506177158209037,1.074410212349573,-646.1167289473684
JPM,ORCL,0.19506619768818934,1.3247147434166169,-192.81842105263158
KO,XOM,0.1951787579819122,1.2288633722556959,-157.60882236842104
HON,MS,0.19520086327624897,1.7076248408172492,-268.2842105263158
ADBE,INTC,0.19520099258826495,1.0597851333046429,-440.9452631578947
MSFT,VZ,0.19521209503027626,1.4871291022526192,-311.4215789473684
ABT,PLD,0.19523751758993502,1.738344218121219,-230.3213701578947
MS,TXN,0.19559987152748337,1.4240718689379197,-242.99210526315787
AMGN,PLD,0.19571683026743214,1.4497277142451854,-363.29979121052634
DHR,ZTS,0.19573981314861277,2.0284179827622735,-420.3393189473685
AMD,DHR,0.19581512929525324,0.9877444906383798,-349.6619505263159
ORCL,V,0.19585711769953673,1.2998137381129735,-273.29842105263157
BA,DHR,0.19590534606096255,0.9029043988948756,-388.0651084210527
COST,LIN,0.19593264471154548,1.6102203183253285,-778.3358410526315
COP,PLD,0.19594680494462136,0.992429549745273,-229.92294910526311
MA,QCOM,0.19597757038898367,1.0814160207270977,-472.81178526315784
JNJ,LLY,0.19600491056606972,1.529821747038709,-478.53210526315786
AAPL,AMAT,0.19614088515895545,1.173386595168475,-246.54368421052632
LOW,NOW,0.19615866018997674,1.2171356038030348,-658.2647368421053
CCI,HON,0.19624460998392124,1.486536575751618,-362.66041315789477
COST,TMO,0.19626427140756264,1.6748922083011255,-1002.0471273684211
BKNG,PFE,0.19628539381293564,1.0024182610320338,-2177.2157894736843
BA,DE,0.1963034528125409,1.078883923403559,-473.978947368421
AMAT,RTX,0.19661611976954751,1.1048330846952552,-199.90684210526317
BMY,TSLA,0.19670132507126947,0.8097867867759433,-782.6594736842106
NFLX,V,0.19671989342966434,0.9374921369266506,-390.35
NKE,NOW,0.1967537428646704,1.1218200731527341,-586.3587507368421
COP,SPGI,0.1967750062650515,1.0265146489710766,-443.99052631578945
C,CMCSA,0.1970354526315834,1.4607712671552584,-91.1621052631579
LOW,V,0.19709808201215862,1.3199229182442243,-389.8673684210526
LOW,MCD,0.1971159516551424,1.6594314333250484,-430.0633
AMAT,TXN,0.19713400471959663,1.453006303120341,-268.41999999999996
LIN,VZ,0.19714628203150775,1.745274811601334,-364.12005157894737
MA,PG,0.19736266768025645,1.3683188930255723,-481.1457894736842
LLY,MO,0.19738791101940523,1.2592696721973806,-352.2554464210526
